Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
1425,23,2.0,74.25258827355731,,0.0,3,0.0,1977,0.014072961,B,B,2,475,0,,0,0,B
14971,44,2.0,45.5967946108787,34.53290003653864,6.0,1,5.0,1963,0.036122292,B,B,24,4378,0,1036.0,1,1,B
15357,91,1.0,41.11348630656638,21.960906539205205,9.0,2,14.0,1972,0.333891544,B,B,30,6564,1,,0,0,B
16251,9,1.0,45.74226717354091,,1.0,18,18.0,2014,0.161531741,B,B,25,5648,1,30.0,2,4,B
9778,0,1.0,38.89431329167496,20.614874915976102,10.0,4,12.0,1974,0.006076152,B,B,30,5285,0,645.0,6,6,B
16545,25,2.0,62.331385264356506,,0.0,14,25.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
8041,76,1.0,39.70596909266,19.4053337052889,9.0,8,12.0,1970,0.0,B,B,7,1660,39,1786.0,1,5,B
1221,9,3.0,78.09136236796522,47.42344907670157,10.0,3,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
16689,101,1.0,38.69628292673402,21.149374353693304,9.0,12,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
12608,1,3.0,85.61318708970776,,1.0,13,6.0,1977,0.007122317,B,B,1,264,0,,0,1,B
6909,1,2.0,64.18365185808982,,1.0,15,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
950,53,2.0,49.14484175653554,33.662006262950385,5.0,13,12.0,1971,0.049637257,B,B,34,7759,0,229.0,1,3,B
2610,6,2.0,58.05739508599728,56.92226191867434,1.0,16,16.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1910,41,2.0,46.607468340513286,28.5903093269278,5.0,6,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B
3862,1,2.0,64.9669857639587,65.6572491587659,0.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
12787,129,1.0,39.34314978631932,21.02378501374742,8.0,4,5.0,1961,0.020741326,B,B,24,5613,5,1340.0,2,5,B
16236,94,1.0,45.79468156462576,21.998838846981386,7.0,16,17.0,2001,0.521867054,B,B,25,6149,0,,0,0,B
4754,91,1.0,36.98344368452791,18.74100808238918,7.0,7,9.0,1969,0.333891544,B,B,30,6564,1,,0,0,B
4659,74,1.0,52.103243208960926,,0.0,8,0.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3422,52,2.0,93.73749747562552,41.714532038472974,15.0,8,25.0,2010,0.371148999,B,B,34,7065,1,750.0,2,5,B
2193,20,3.0,78.31526555154767,45.30293560620768,8.0,5,17.0,1994,0.019508796,B,B,37,7687,11,176.0,5,5,B
10010,58,3.0,89.86859836253548,87.4593218011169,0.0,9,0.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
384,9,1.0,43.56772746219283,,1.0,14,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
11004,21,2.0,67.12274184561934,33.94434363629212,13.0,9,17.0,2009,0.194489265,B,B,47,8004,3,125.0,3,5,B
9457,88,1.0,35.53218603160393,22.380693711000266,6.0,5,9.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
10571,5,2.0,54.96951500459082,,1.0,24,1.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4546,27,1.0,45.97526244943844,17.926904473905758,10.0,9,13.0,2002,0.041116354,B,B,53,14892,4,,1,4,B
425,53,3.0,79.43132044955854,53.6186575177778,14.0,9,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
2828,107,3.0,57.23025574661038,45.06110866491122,5.0,5,5.0,1962,0.050272014,B,B,21,4231,14,1020.0,0,3,B
16110,18,1.0,42.10024316483971,21.062988609081906,8.0,11,14.0,1987,0.0,B,B,30,5562,0,,0,5,A
6797,48,1.0,48.68812559492853,3.6115678472429456,1.0,21,21.0,2015,0.041124634,B,B,46,9515,5,,1,10,B
3535,8,2.0,46.3381131114506,31.108219615275072,5.0,5,5.0,1966,0.458174486,B,A,26,4439,1,1130.0,1,5,B
2690,9,2.0,46.9060602839888,32.200356005356504,7.0,5,5.0,1979,0.161531741,B,B,25,5648,1,30.0,2,4,B
5393,62,1.0,44.62623948575463,46.20231321223213,1.0,3,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1672,36,1.0,39.57932235978628,19.524423198222816,7.0,14,17.0,2009,0.08761909,B,B,8,1497,5,,1,0,B
9666,29,4.0,124.229576501472,72.15196797564664,14.0,11,14.0,2012,0.069660344,B,B,31,6119,4,,1,2,B
10077,25,2.0,54.6849728659702,32.386760111697605,9.0,10,14.0,1995,0.069753361,B,B,53,13670,4,,1,11,B
14928,59,3.0,98.98353911990311,95.04910983790568,1.0,21,19.0,2015,0.019508796,B,B,37,7687,11,176.0,5,5,B
16091,33,3.0,64.4078911861627,43.14947295984353,7.0,9,9.0,1967,0.051942062,B,B,17,4017,7,800.0,2,0,B
2728,44,1.0,20.011215114086724,14.116331663039222,4.0,7,9.0,1970,0.122190486,B,B,25,4724,2,1308.0,1,3,B
6816,9,3.0,76.0764362284542,74.59121915695859,10.0,16,14.0,2010,0.31019913,B,B,11,2748,1,,0,0,B
11487,88,4.0,64.27046095358416,49.47729199495706,5.0,3,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
6178,83,1.0,41.07698227850751,22.05723616580677,8.0,15,14.0,1987,0.0077202819999999,B,B,38,4788,2,,0,4,B
12195,6,2.0,63.34358549570074,61.482984097150094,1.0,18,25.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
12124,128,3.0,75.31541169537591,41.53861257104008,0.0,5,13.0,2002,0.0,B,B,27,4798,0,30.0,2,8,B
15787,105,1.0,27.15601893666372,16.243487881428102,5.0,5,5.0,1969,0.040242764,B,B,25,3478,11,2729.0,3,1,B
5845,111,1.0,33.984271075907024,22.95200251511988,5.0,4,5.0,1964,0.0,B,B,36,6714,2,2672.0,0,2,B
10272,9,3.0,77.67927907920622,45.32494510197428,10.0,3,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
15067,1,1.0,39.475796536491,23.098055032484663,8.0,12,17.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B
8170,9,3.0,81.79514757676189,,1.0,5,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
14691,13,3.0,74.35745648870353,46.16676743604632,10.0,6,10.0,1999,0.090799103,B,B,74,19083,2,,5,15,B
14852,138,2.0,48.148369299695474,31.654825137309828,5.0,2,5.0,1962,0.014423114,B,B,19,3806,4,,0,3,B
11315,30,3.0,93.2013958849758,,1.0,3,2.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1968,27,2.0,138.0391817134653,92.4840984101504,42.0,3,3.0,2016,0.014072961,B,B,2,475,0,,0,0,B
6924,27,2.0,67.3047933486833,,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
12092,60,1.0,25.340573566687706,15.273213897181597,5.0,6,9.0,1965,0.341071945,B,B,27,5664,48,2300.0,3,11,B
14670,88,2.0,49.50316481871207,33.17657092562873,9.0,7,12.0,1973,0.127375905,B,B,43,8429,3,,3,9,B
8596,47,2.0,48.11315961694912,30.408247218629988,5.0,9,9.0,1978,0.101872465,B,B,23,4583,3,,3,3,B
8299,77,3.0,65.20744811268364,46.76680744515086,6.0,3,9.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
10618,79,2.0,46.35763640044757,28.14498305075405,5.0,3,5.0,1969,0.307466659,B,A,30,5048,9,325.0,2,5,B
5744,73,2.0,74.48878941919456,73.45254375840125,1.0,4,17.0,2017,0.042031587,B,B,37,6856,84,1940.0,2,5,B
15820,88,1.0,37.013953758888896,23.140297282393337,9.0,9,9.0,1976,0.127375905,B,B,43,8429,3,,3,9,B
11410,108,3.0,81.98501504747095,55.909985184348905,8.0,4,9.0,1957,0.0,B,B,25,5027,4,46.0,1,1,B
7053,19,3.0,92.9641502043882,53.71383686774156,11.0,14,14.0,2004,0.309479124,B,B,35,7715,4,990.0,0,6,B
16256,24,3.0,101.4833956274398,52.47978048734839,13.0,6,7.0,2006,0.111627393,B,B,50,12238,8,1970.0,2,3,B
11744,105,3.0,56.44030626737361,35.87373653528762,6.0,5,9.0,1973,0.040242764,B,B,25,3478,11,2729.0,3,1,B
6626,6,1.0,80.63869819599688,1.868776445569173,1.0,3,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15833,4,3.0,71.60730439307244,52.38414906994439,7.0,5,6.0,1918,0.327018035,B,B,12,2270,23,2500.0,1,0,B
7090,94,2.0,52.03477473644265,30.75014459455151,5.0,5,5.0,1977,0.282797669,B,B,33,8667,2,,0,6,B
10983,86,1.0,36.30910183592356,21.82385765967415,7.0,3,9.0,1966,0.161975568,B,A,31,7010,5,4508.0,3,7,B
13623,144,1.0,37.03361252815829,21.122723987607728,5.0,3,5.0,1959,0.306977489,B,B,27,5148,14,1575.0,5,7,B
9671,45,2.0,75.62161610122911,62.88656908678546,1.0,15,14.0,2015,0.195781053,B,B,23,5212,6,,3,2,B
12593,31,2.0,84.16730274568235,44.962520340221815,16.0,17,40.0,2014,0.151346216,B,A,32,5889,10,830.0,4,1,B
6428,9,1.0,43.03726374343479,3.0131655899767686,1.0,3,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
7656,63,3.0,73.85250677685583,46.96831933654504,10.0,9,22.0,1984,0.23861713,B,B,26,3889,6,705.0,3,6,B
13437,62,2.0,73.72538133144033,,1.0,7,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
15777,27,1.0,41.22307894813133,42.426247838899776,1.0,13,17.0,2015,0.011654127,B,B,4,915,0,,0,0,B
13945,1,3.0,74.9742546317069,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3492,61,3.0,62.32344636758523,43.67721569759272,6.0,8,9.0,1977,0.300322518,B,B,52,10311,6,,1,9,B
7678,48,2.0,47.96304828556519,31.947822573164487,6.0,8,12.0,1979,0.041124634,B,B,46,9515,5,,1,10,B
16156,9,2.0,60.125115183450326,36.7702257723826,9.0,3,22.0,1983,0.136244425,B,B,11,2370,0,,0,1,B
8027,161,2.0,48.93798691188408,33.08257725916332,5.0,10,9.0,1965,0.014423114,B,B,19,3806,4,,0,3,B
7391,9,2.0,58.29963611504072,31.49205101443953,9.0,7,14.0,2008,0.31019913,B,B,11,2748,1,,0,0,B
8946,8,1.0,42.62844588322668,19.76114666299162,8.0,16,17.0,2002,0.43788524,B,B,23,5735,3,1084.0,0,5,B
9820,23,1.0,39.72742123300132,,1.0,14,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15708,47,1.0,39.47856243090988,24.46123324638335,6.0,4,9.0,1979,0.101872465,B,B,23,4583,3,,3,3,B
4134,9,3.0,66.99652234085981,41.69985846886339,8.0,6,12.0,1980,0.136244425,B,B,11,2370,0,,0,1,B
9513,26,1.0,39.230346913798826,20.93877136890088,7.0,9,17.0,2000,0.0,B,B,36,6714,2,2672.0,0,2,B
16660,74,2.0,45.88170224800432,30.80602387532218,5.0,2,5.0,1966,0.371148999,B,B,34,7065,1,750.0,2,5,B
6560,9,3.0,79.08401924235541,1.298378838602511,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
1045,94,3.0,60.44449177775665,47.36361819560298,6.0,6,9.0,1975,0.282797669,B,B,33,8667,2,,0,6,B
8709,23,2.0,42.1384571014617,,1.0,6,12.0,2013,0.034656082,B,B,0,168,0,,0,0,B
3867,85,3.0,77.10883836636452,50.44428316562747,10.0,3,16.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
16140,27,1.0,38.25155748222115,,1.0,16,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
16182,18,3.0,80.78475292627712,52.12130941476329,8.0,4,8.0,1985,0.0,B,B,30,5562,0,,0,5,A
4453,12,2.0,56.80090820484124,32.647425270157754,8.0,12,17.0,1986,0.090799103,B,B,74,19083,2,,5,15,B
14378,2,3.0,78.56146817868941,44.95831529903283,7.0,16,17.0,1972,0.309479124,B,B,35,7715,4,990.0,0,6,B
5017,27,2.0,57.33114767051465,58.709649842781324,0.0,4,17.0,2018,0.011654127,B,B,4,915,0,,0,0,B
10795,6,2.0,62.2113794254756,58.00986704349823,1.0,12,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
6334,9,1.0,59.60544330856553,,0.0,11,0.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
12571,2,2.0,56.09479473725982,34.071819728055445,10.0,10,16.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
13132,30,2.0,61.25354853615504,,1.0,21,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
16154,6,2.0,67.10261059647395,61.7386738079794,1.0,7,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
3731,1,3.0,78.94872294755562,,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2923,66,3.0,98.95134588342312,57.34024922752951,13.0,24,27.0,2012,0.111627393,B,B,50,12238,8,1970.0,2,3,B
12647,46,2.0,53.916266276538245,32.78122611431102,8.0,13,12.0,1981,0.0,B,B,47,11319,0,1145.0,3,5,B
11427,23,2.0,47.362594939138965,49.55439382950404,10.0,14,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
2436,28,1.0,33.96336543862852,14.15236709301961,7.0,9,12.0,1988,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5923,98,1.0,38.6566738530624,19.604756428202958,7.0,10,17.0,2008,0.195781053,B,B,23,5212,6,,3,2,B
6343,53,1.0,35.77227631508761,20.554842478626117,6.0,6,9.0,1971,0.313924552,B,B,22,4625,11,3855.0,2,10,B
12293,23,3.0,67.89628518851954,65.99645334407631,1.0,14,17.0,2015,0.034656082,B,B,0,168,0,,0,0,B
14750,21,3.0,63.13385592665502,42.47025030554871,7.0,6,9.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B
217,80,2.0,59.439562966402455,33.991547282041424,10.0,11,17.0,1989,0.0,B,B,39,8647,0,810.0,0,5,B
845,143,2.0,56.53984635254797,30.62328515003704,8.0,5,16.0,1981,0.049863387,B,B,18,3746,9,75.0,3,1,B
3028,9,1.0,43.34834794254378,0.8092645741447718,0.0,16,17.0,2015,0.161531741,B,B,25,5648,1,30.0,2,4,B
12032,1,2.0,62.70360893258121,,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
8697,54,3.0,107.26140330876824,,9.0,4,17.0,2013,0.006076152,B,B,30,5285,0,645.0,6,6,B
7132,12,1.0,41.98042970567937,21.98189159176192,8.0,10,12.0,1983,0.090799103,B,B,74,19083,2,,5,15,B
10387,1,2.0,65.12320444149329,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
5505,6,1.0,39.2173804333066,,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7543,13,1.0,42.05271999246155,21.99831791312561,8.0,14,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B
4728,25,3.0,88.01854828505842,,10.0,6,25.0,2017,0.069753361,B,B,53,13670,4,,1,11,B
6408,23,3.0,74.175278869417,45.36542478173976,10.0,4,5.0,1995,0.014333947,B,B,2,528,0,0.0,0,0,B
13499,21,2.0,64.77691626352801,34.182155667323165,12.0,17,17.0,2007,0.034331497,B,B,25,5487,3,,0,4,B
1370,1,1.0,44.373134790122535,23.67984144853992,10.0,4,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
7940,61,3.0,64.99196741087259,45.20696362833936,6.0,3,9.0,1978,0.300322518,B,B,52,10311,6,,1,9,B
6372,155,2.0,78.16550988157199,51.01409432177668,10.0,5,5.0,1914,0.042307271,B,B,17,2810,9,4849.0,3,6,B
13801,23,1.0,41.88776945000716,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
14459,27,1.0,47.80943210174076,47.777381898563135,1.0,14,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
10164,58,4.0,94.9973324343706,57.01740233636862,9.0,6,9.0,2010,0.31019913,B,B,11,2748,1,,0,0,B
8070,38,2.0,40.2169312091974,26.782434878219465,7.0,8,9.0,1964,0.060753049,B,B,15,2787,2,520.0,0,7,B
7171,6,2.0,66.47630451043443,37.81281338240322,12.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14421,37,3.0,61.67806512760394,45.480698397568375,5.0,7,9.0,1975,0.127811589,B,B,28,7287,5,320.0,1,3,B
2837,77,3.0,82.95303847725529,50.88722039442873,8.0,3,12.0,1982,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
16444,31,1.0,32.731194800887906,15.019806603539712,8.0,1,5.0,1964,0.151346216,B,A,32,5889,10,830.0,4,1,B
12529,47,1.0,41.9138065319164,19.623610186131916,9.0,12,17.0,2007,0.101872465,B,B,23,4583,3,,3,3,B
12488,52,1.0,40.0020810679057,39.99327988695151,1.0,2,17.0,2016,0.371148999,B,B,34,7065,1,750.0,2,5,B
2250,1,2.0,56.86709900960975,33.75429833637623,8.0,9,14.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B
3109,109,3.0,59.04017530867032,39.605732823293096,5.0,6,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B
6698,1,2.0,55.024440892987954,34.07424006784818,9.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
15975,61,3.0,64.54365752157776,42.65154108152244,7.0,10,9.0,1981,0.300322518,B,B,52,10311,6,,1,9,B
5231,188,2.0,57.5941562055831,36.82551633874185,9.0,14,16.0,1980,0.0,B,B,7,1660,39,1786.0,1,5,B
16718,37,1.0,21.511538921678167,12.234302595795096,3.0,2,5.0,1970,0.127811589,B,B,28,7287,5,320.0,1,3,B
994,109,1.0,36.3096260133063,23.288187106393213,6.0,1,9.0,1979,0.1363303,B,B,30,6141,10,262.0,3,6,B
11106,27,3.0,47.443400278180206,,0.0,6,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1272,21,2.0,56.56336730293371,33.165951105304075,8.0,15,14.0,1989,0.194489265,B,B,47,8004,3,125.0,3,5,B
9073,6,1.0,38.52108688308654,,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6810,27,2.0,59.408283656948825,61.40575533373045,10.0,11,17.0,2018,0.017647053,B,B,2,469,0,,0,0,B
13079,79,1.0,35.09191485157909,23.64524386597413,9.0,5,12.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B
15205,87,3.0,76.61200497268392,49.79287545793397,10.0,10,17.0,1989,0.100455735,B,B,43,7227,0,,1,6,A
7644,1,3.0,84.25846795624682,48.276506308340686,10.0,7,22.0,2010,0.025609157,B,B,33,5261,0,240.0,3,1,B
6384,39,2.0,46.241789158604966,29.22425497429645,6.0,11,9.0,1969,0.428825818,B,B,25,5011,8,730.0,0,2,B
14884,105,2.0,39.32173694575816,23.74546415005744,6.0,5,12.0,1971,0.040242764,B,B,25,3478,11,2729.0,3,1,B
3065,23,2.0,55.12198593615654,30.18002818030269,10.0,15,17.0,2013,0.075778755,B,B,6,1437,3,,0,2,B
7989,101,1.0,37.6255169935725,23.09124649553917,0.0,10,9.0,1977,0.038692987,B,B,28,6533,1,1015.0,2,5,B
5139,34,2.0,59.92774490501757,,1.0,5,1.0,2014,0.069753361,B,B,53,13670,4,,1,11,B
9093,26,2.0,45.72973678818752,28.8965516946566,5.0,4,5.0,1965,0.0,B,B,36,6714,2,2672.0,0,2,B
976,25,1.0,33.86332584745452,32.41952725897953,10.0,3,22.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
7182,91,2.0,40.0876520611274,27.82132706852866,6.0,3,5.0,1964,0.333891544,B,B,30,6564,1,,0,0,B
1286,101,1.0,39.842267919494205,24.439134164743443,9.0,6,12.0,1970,0.225824954,A,B,41,6558,7,1548.0,3,2,B
12564,118,3.0,83.59215456844359,52.071735954421776,8.0,7,9.0,1965,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1406,53,2.0,57.34953563743307,58.952106850522135,10.0,7,19.0,2013,0.049637257,B,B,34,7759,0,229.0,1,3,B
14505,27,1.0,37.39198416737904,20.61769762959123,1.0,10,13.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
11270,33,1.0,34.000645903387024,,0.0,15,14.0,1977,0.236108458,B,B,16,3893,27,,3,10,B
6150,6,3.0,76.37955255988342,1.6335422370429444,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5856,1,2.0,62.78509546760901,,1.0,5,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2249,62,1.0,77.1576750214448,78.28176321353712,34.0,5,24.0,2016,0.072157581,B,B,2,629,1,,0,0,A
9908,105,1.0,39.954127323786174,24.993155416266355,6.0,11,9.0,1974,0.069660344,B,B,31,6119,4,,1,2,B
15927,105,1.0,41.540167522718846,19.64646026142736,9.0,4,16.0,1977,0.069660344,B,B,31,6119,4,,1,2,B
8174,23,1.0,46.88683597148046,,0.0,3,3.0,2016,0.034656082,B,B,0,168,0,,0,0,B
1528,86,2.0,41.88413154527772,23.132604398785485,6.0,2,12.0,1965,0.161975568,B,A,31,7010,5,4508.0,3,7,B
14776,55,2.0,56.324101484183686,32.501073649724496,9.0,14,17.0,2000,0.041365446,B,B,31,5569,0,,1,4,B
2676,37,1.0,40.660754920477984,22.73838135672151,8.0,8,14.0,1978,0.127811589,B,B,28,7287,5,320.0,1,3,B
1438,74,1.0,46.66944514059817,,1.0,8,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
13461,147,2.0,47.63784857105846,33.15756478068653,5.0,7,5.0,1963,0.319809354,B,B,25,4756,16,2857.0,5,8,B
10341,115,2.0,40.85172116250776,25.81134092717684,5.0,2,5.0,1961,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
7739,112,3.0,79.31488193056519,45.83916052553783,10.0,14,22.0,2009,0.069660344,B,B,31,6119,4,,1,2,B
15529,53,2.0,58.18847872198303,35.282429448919814,10.0,10,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
5593,194,3.0,80.05045608929314,55.02680210642559,8.0,3,8.0,1962,0.174739084,B,B,17,3379,9,100.0,0,3,B
1274,23,2.0,53.43766474278686,,1.0,2,2.0,1977,0.005767451,B,B,1,388,0,,0,0,B
9505,113,1.0,41.34227110414053,17.039971943099214,8.0,10,18.0,1974,0.050755569,B,B,24,5469,1,145.0,0,1,B
15235,139,1.0,35.454027280656064,19.360493028163106,9.0,8,12.0,1970,0.122090347,B,B,29,6566,7,1894.0,4,0,B
6866,84,2.0,45.24649489942665,33.3480027684782,6.0,2,9.0,1982,0.149666373,B,B,22,4789,2,4087.0,4,1,B
11663,42,1.0,40.048098831463406,23.554404763693128,7.0,10,17.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
8585,2,2.0,47.28812379137417,29.67902335783063,6.0,6,9.0,1973,0.035145267,B,B,42,9292,3,2620.0,0,3,B
10532,89,2.0,56.68208894082729,34.62412785245245,7.0,7,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
9337,94,1.0,37.57559941415215,22.02513693264013,8.0,7,16.0,1977,0.282797669,B,B,33,8667,2,,0,6,B
10012,83,2.0,48.83062368522637,28.24201936961241,5.0,9,9.0,1974,0.0077202819999999,B,B,38,4788,2,,0,4,B
10969,62,1.0,42.67726304920691,43.73847164637347,10.0,3,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A
13060,25,2.0,51.14490565954394,48.97953973672529,1.0,18,25.0,2015,0.069753361,B,B,53,13670,4,,1,11,B
13518,26,2.0,48.50786205935908,30.48039627684409,5.0,4,12.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B
15294,88,1.0,38.4114878103867,19.036774154583785,9.0,9,12.0,1975,0.127375905,B,B,43,8429,3,,3,9,B
8249,58,1.0,39.7683400120084,22.41394259970384,8.0,10,10.0,2005,0.31019913,B,B,11,2748,1,,0,0,B
7890,105,1.0,36.57899189220412,20.318268232019147,5.0,4,9.0,1974,0.069660344,B,B,31,6119,4,,1,2,B
1905,61,1.0,35.9470664500824,22.659924874919227,10.0,10,9.0,1977,0.300322518,B,B,52,10311,6,,1,9,B
1823,97,3.0,85.84651042964487,62.13924936025644,4.0,4,9.0,1941,0.306977489,B,B,27,5148,14,1575.0,5,7,B
6450,20,3.0,80.27601266469395,48.47220116363877,13.0,6,17.0,2000,0.019508796,B,B,37,7687,11,176.0,5,5,B
3098,99,1.0,38.4619337494872,21.525432468888223,7.0,3,17.0,2002,0.012338886,B,B,35,5776,1,2078.0,2,4,B
7751,27,2.0,64.43782442464634,,7.0,8,0.0,1977,0.017647053,B,B,2,469,0,,0,0,B
4871,170,1.0,40.52237454663916,23.50157714726286,8.0,15,17.0,1991,0.21843974,B,B,21,4472,6,1450.0,4,7,A
16496,4,1.0,39.97674931976974,16.914867165125973,9.0,11,2.0,1972,0.327018035,B,B,12,2270,23,2500.0,1,0,B
14335,13,4.0,82.10979667972767,57.111184314214704,6.0,6,12.0,1992,0.090799103,B,B,74,19083,2,,5,15,B
10647,91,2.0,68.62307977734274,38.95719498896075,7.0,2,5.0,1955,0.333891544,B,B,30,6564,1,,0,0,B
13576,40,2.0,56.28031161619775,35.36073381290812,7.0,3,9.0,1971,0.200146802,B,B,23,3975,8,770.0,2,0,B
9919,29,2.0,48.477259305844605,30.38017957214543,6.0,2,5.0,1963,0.069660344,B,B,31,6119,4,,1,2,B
7609,23,2.0,55.512596232854136,,10.0,5,20.0,1977,0.034656082,B,B,0,168,0,,0,0,B
390,108,2.0,60.13418926048913,36.690519959947046,9.0,6,9.0,1961,0.0,B,B,23,3684,2,,0,4,B
14049,58,2.0,45.91764782201653,31.72984793322341,5.0,1,9.0,1971,0.050755569,B,B,24,5469,1,145.0,0,1,B
4244,27,1.0,40.184429404828585,19.736195709269488,7.0,10,14.0,2000,0.041116354,B,B,53,14892,4,,1,4,B
14740,111,2.0,46.01078633180929,28.76597623158145,5.0,6,9.0,1977,0.135649789,B,B,46,7960,6,350.0,3,11,B
14954,66,1.0,52.50771283662468,21.368214874114397,13.0,15,27.0,2012,0.111627393,B,B,50,12238,8,1970.0,2,3,B
25,15,1.0,45.12395140735664,20.62711020416448,8.0,13,14.0,2009,0.158249043,B,B,21,5731,0,,1,0,B
2118,41,1.0,38.44074968478797,22.18990789757437,9.0,11,16.0,1983,0.127811589,B,B,28,7287,5,320.0,1,3,B
14327,41,1.0,37.15939167672686,21.55296261756529,6.0,5,9.0,1981,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
1284,55,1.0,43.31195243880666,21.27512751035401,8.0,16,14.0,1994,0.041365446,B,B,31,5569,0,,1,4,B
16512,24,1.0,34.041063641819875,20.50695425905193,5.0,8,9.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
5439,48,1.0,42.4495816064278,21.79743365383394,8.0,7,14.0,1985,0.041124634,B,B,46,9515,5,,1,10,B
12203,52,1.0,40.06185124164293,41.76740245741391,0.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
10596,53,1.0,39.41692626154685,,1.0,11,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
6010,72,2.0,63.29578675415534,60.7939969684188,1.0,23,23.0,2019,0.210473241,B,B,11,2398,2,1994.0,3,0,B
7633,53,1.0,40.67562653962813,,1.0,21,21.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
13535,30,2.0,64.30827482030163,,1.0,2,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
